Gender,Amount,MPHover,Age,OutTown,OutState,Police
male,,19,40,1,1,local police
male,,9,21,1,0,state police
male,245,27,28,1,1,state police
female,,15,22,0,0,local police
female,,10,68,1,0,local police
female,115,14,48,1,0,state police
female,75,10,18,0,0,local police
male,75,10,20,1,0,state police
male,,9,24,1,0,state police
male,185,21,18,1,0,local police
male,,14,42,1,0,local police
male,,18,24,0,0,local police
male,,10,28,0,0,local police
female,,7,39,0,0,local police
male,115,14,31,1,0,local police
female,75,10,26,1,0,local police
female,,20,65,0,0,local police
male,50,17,19,1,0,local police
female,210,26,21,1,0,state police
female,,15,48,0,0,local police
female,75,16,34,0,0,local police
male,,13,50,0,0,local police
male,,16,42,0,0,local police
female,175,30,32,1,0,state police
female,,10,33,1,0,local police
female,75,10,20,1,1,state police
female,50,10,27,1,0,state police
female,,15,72,1,0,local police
female,,10,50,1,0,local police
female,75,10,36,1,0,state police
male,,15,34,1,0,local police
male,145,17,50,1,0,state police
male,75,15,35,1,0,state police
female,,16,55,1,1,local police
female,,12,41,1,0,local police
male,75,10,18,1,1,state police
male,135,16,23,0,0,local police
female,75,19,28,1,0,state police
female,,17,49,0,0,local police
male,,10,24,1,0,state police
male,,15,25,1,1,state police
male,100,15,40,1,0,local police
male,75,22,29,1,0,state police
male,105,20,39,1,0,state police
male,,8,43,0,0,state police
male,,10,34,1,0,local police
male,285,36,18,1,0,local police
male,,15,31,1,0,local police
male,105,13,55,1,1,state police
male,,13,17,0,0,local police
male,75,15,27,1,0,state police
female,,15,30,1,1,local police
female,,10,38,1,1,state police
male,,13,39,0,0,local police
male,75,10,22,1,1,local police
female,175,30,19,1,1,local police
female,,11,32,1,0,local police
male,,5,21,1,0,state police
female,,11,41,1,0,local police
female,75,15,36,1,0,local police
female,,15,33,1,0,local police
male,110,16,27,1,0,local police
male,,12,61,0,0,local police
male,,10,66,1,0,local police
female,,14,31,1,0,local police
female,,14,22,1,0,local police
male,,22,22,1,0,local police
female,,12,45,1,0,local police
male,,5,26,1,0,state police
male,,9,51,1,0,state police
female,,20,31,1,0,local police
male,75,10,22,1,0,state police
male,75,10,41,1,0,state police
male,,11,46,0,0,local police
female,,7,47,1,0,state police
male,105,13,34,1,0,state police
female,,15,48,1,0,local police
female,,5,52,1,0,state police
male,125,15,28,1,0,state police
female,75,10,48,1,0,local police
male,125,15,27,1,0,local police
male,,15,27,1,0,local police
female,,17,25,1,0,local police
female,,10,45,1,0,local police
male,,10,51,1,0,local police
male,,13,17,1,1,state police
male,75,10,41,1,0,state police
male,75,10,32,1,1,state police
male,,10,36,1,0,local police
male,115,14,28,1,0,state police
male,70,12,43,1,0,local police
female,285,31,41,0,0,state police
female,,12,53,0,0,local police
male,,14,17,0,0,local police
male,,10,35,1,0,local police
female,75,10,20,1,0,state police
female,,17,43,1,0,local police
male,75,15,36,1,0,local police
male,75,10,46,1,1,state police
male,,15,45,1,0,local police
female,125,15,35,1,0,local police
female,,12,36,1,0,local police
female,,11,28,1,1,local police
male,,9,25,1,0,state police
female,95,12,24,0,0,local police
male,,13,32,0,0,local police
female,75,10,43,0,0,state police
male,195,22,30,1,0,state police
male,145,17,57,1,1,local police
female,50,10,46,0,0,local police
male,,16,28,0,0,local police
female,105,13,18,1,0,local police
male,,18,31,0,0,local police
female,165,19,49,1,0,local police
male,100,15,24,1,0,local police
male,,14,42,1,0,local police
male,,10,24,1,0,state police
male,75,14,18,0,0,local police
male,105,13,32,1,0,local police
female,,15,66,1,0,state police
male,75,10,23,1,1,state police
female,,15,54,0,0,local police
male,,15,48,1,0,local police
male,,14,25,1,0,local police
male,145,17,24,1,0,local police
female,50,25,21,1,1,state police
female,,14,27,1,0,local police
female,,10,23,1,0,local police
male,100,25,22,1,0,local police
male,,12,49,1,0,local police
male,385,41,20,1,0,local police
male,,10,58,0,0,local police
female,75,20,19,1,0,state police
male,75,10,18,0,0,local police
female,50,10,54,1,0,state police
male,100,15,45,1,0,local police
male,,10,23,1,0,local police
female,165,19,20,1,0,local police
male,285,31,23,1,0,local police
male,175,20,28,1,0,local police
male,205,23,35,1,1,state police
female,,15,37,1,0,local police
female,,17,26,1,0,local police
male,50,18,23,1,1,state police
female,75,18,63,0,0,local police
female,,13,51,1,1,local police
male,,14,56,1,1,local police
female,,16,34,1,1,local police
male,75,10,36,1,1,state police
female,,10,50,1,0,local police
male,,14,47,1,1,state police
male,175,20,21,1,0,local police
male,,10,32,1,1,local police
female,,18,34,1,0,local police
male,125,15,66,1,0,state police
female,115,14,38,1,1,state police
male,,15,18,1,0,local police
male,,10,58,0,0,local police
male,,15,74,0,0,local police
male,,10,41,1,0,state police
female,,9,27,1,0,state police
female,,19,21,1,0,local police
female,195,25,49,1,1,state police
male,380,45,20,1,0,local police
female,,12,58,0,0,state police
male,,12,66,1,0,local police
male,75,10,39,1,0,local police
male,225,25,33,1,0,state police
male,50,10,32,1,0,local police
male,,9,23,1,0,state police
male,,10,60,1,0,local police
female,,14,34,1,1,local police
female,,17,23,1,0,local police
female,,8,37,0,0,state police
male,165,19,44,1,1,state police
female,,15,30,0,0,local police
female,,12,34,1,0,local police
male,,15,35,1,1,local police
female,,22,47,1,0,local police
female,115,14,32,0,0,local police
male,200,27,33,1,0,state police
female,,12,31,0,0,local police
male,,13,48,1,0,local police
male,,12,36,1,1,local police
male,,22,21,0,0,local police
female,,14,37,0,0,local police
female,,14,53,0,0,local police
female,,15,60,1,0,local police
female,195,22,27,1,1,state police
male,,14,23,0,0,local police
male,75,10,39,1,1,local police
male,,15,37,0,0,local police
female,150,21,21,1,0,local police
male,,16,18,0,0,local police
female,,20,22,0,0,local police
female,,17,48,1,0,local police
male,130,30,21,1,0,local police
male,75,10,18,1,0,local police
male,,11,63,1,0,local police
male,,20,20,1,0,local police
female,,15,35,0,0,local police
male,,5,41,1,0,local police
male,,16,25,1,0,local police
female,75,12,34,1,1,local police
female,,10,36,1,1,local police
male,75,19,38,1,0,local police
female,75,10,42,1,0,local police
female,,16,18,1,0,local police
female,75,10,32,1,0,state police
male,,10,82,1,0,state police
female,75,10,39,1,0,local police
male,,13,24,1,0,local police
male,,16,33,1,0,local police
male,50,23,27,1,0,state police
female,,18,47,0,0,local police
female,,14,23,0,0,local police
male,,19,25,1,1,local police
female,75,10,36,0,0,state police
female,125,25,19,1,0,local police
female,,13,39,1,0,state police
female,,13,24,1,0,local police
male,75,10,28,0,0,local police
male,,15,34,1,0,local police
male,235,26,18,0,0,local police
male,235,26,23,1,0,local police
female,105,13,43,1,1,local police
male,105,13,45,1,0,state police
male,,10,69,1,0,local police
male,,17,23,0,0,local police
female,50,10,36,1,0,state police
male,135,16,25,1,0,local police
male,75,10,35,1,0,state police
male,135,27,19,1,0,local police
male,,14,46,0,0,local police
male,75,10,21,1,1,state police
female,,15,18,1,0,local police
male,150,23,18,1,0,local police
male,75,10,19,1,0,state police
male,75,17,32,1,0,local police
female,,13,23,1,0,local police
male,175,20,28,1,0,state police
female,75,10,24,1,1,state police
female,175,20,24,0,0,local police
male,200,25,44,1,0,local police
male,75,10,37,1,0,local police
female,135,16,53,1,0,local police
male,125,15,21,1,0,local police
female,,14,48,1,0,local police
female,,16,19,0,0,local police
male,75,10,30,1,0,local police
male,,20,21,1,0,local police
male,,14,40,0,0,local police
male,185,21,30,1,0,local police
male,125,15,21,1,1,state police
female,175,20,28,1,0,local police
male,,5,59,1,0,state police
male,75,15,34,1,0,state police
female,,10,36,0,0,local police
female,,13,39,1,0,local police
male,75,10,39,1,0,local police
male,,17,41,1,0,local police
male,,18,24,1,0,local police
female,175,20,30,1,0,state police
female,,10,38,1,0,local police
female,245,27,18,0,0,local police
male,,13,45,1,0,local police
female,,14,38,1,0,local police
male,125,15,24,1,0,state police
male,,12,27,0,0,local police
female,,23,22,1,0,local police
male,,16,18,1,0,local police
male,,5,38,1,1,state police
female,50,15,21,1,1,state police
female,,10,31,1,0,state police
female,,10,46,0,0,local police
male,,14,19,1,0,local police
male,115,14,42,1,0,state police
female,,15,45,1,0,local police
female,95,12,43,1,0,local police
female,75,19,29,1,0,local police
male,,15,18,0,0,local police
female,,9,18,1,0,state police
male,,9,60,1,1,local police
male,,16,35,1,1,local police
female,,14,40,0,0,local police
male,165,19,36,1,0,state police
male,75,10,19,0,0,state police
male,,10,51,1,0,local police
female,145,17,55,1,0,local police
male,,10,31,0,0,local police
male,,16,53,1,0,local police
male,75,10,23,1,0,state police
female,75,13,28,1,0,local police
male,125,15,22,1,0,local police
male,,13,25,1,1,local police
male,165,19,58,1,0,local police
male,,13,27,0,0,local police
male,,16,57,1,0,local police
male,,10,30,1,0,local police
male,,10,27,1,1,local police
female,,17,41,0,0,local police
female,,15,45,0,0,local police
female,105,13,47,1,1,state police
female,,18,39,0,0,local police
male,205,23,49,0,0,state police
male,100,15,19,1,1,local police
female,,12,49,1,0,local police
male,,13,42,0,0,local police
female,,12,37,0,0,local police
male,75,15,48,1,0,local police
male,,14,18,0,0,local police
female,,10,27,1,0,local police
male,95,12,31,1,1,local police
male,205,23,20,1,1,local police
male,75,30,36,1,0,local police
female,120,17,54,0,0,local police
female,275,30,34,1,0,state police
female,75,18,41,0,0,local police
female,125,15,17,1,1,state police
female,,10,28,0,0,local police
female,,16,22,1,0,local police
male,75,12,22,1,0,local police
female,,17,48,1,0,local police
male,,5,50,1,1,state police
male,75,10,21,1,0,state police
female,75,15,36,1,0,local police
male,,15,31,1,0,local police
male,175,20,22,0,0,local police
male,,15,53,0,0,local police
male,,5,40,0,0,local police
male,145,17,18,0,0,local police
female,,13,45,1,0,local police
male,205,23,62,1,1,state police
male,,20,49,0,0,local police
male,,17,42,1,0,local police
female,,14,19,1,0,local police
male,125,15,35,1,0,local police
female,,18,53,1,0,local police
male,100,25,23,1,0,state police
female,,14,26,1,0,state police
female,,17,46,0,0,local police
male,135,16,26,1,1,state police
male,150,20,24,0,0,local police
male,,16,27,1,0,local police
male,,14,45,1,0,local police
female,,14,20,1,0,local police
female,,19,54,1,0,local police
female,,12,38,0,0,local police
male,165,19,30,1,0,state police
female,,15,56,1,0,local police
male,100,15,27,1,0,local police
female,,11,54,0,0,local police
male,50,25,34,1,0,state police
female,,16,34,1,0,local police
male,165,19,39,1,0,state police
male,155,18,41,1,0,state police
female,75,10,40,1,0,state police
male,75,10,28,1,0,state police
male,,9,40,1,1,state police
female,75,10,52,1,0,local police
female,,12,43,1,0,local police
female,,18,17,1,1,local police
male,,16,20,1,0,local police
female,135,16,18,1,0,local police
female,,20,37,1,0,local police
male,75,22,46,1,0,local police
female,85,11,32,0,0,local police
male,,13,30,0,0,local police
male,,10,55,1,1,local police
male,75,10,55,1,0,state police
male,110,16,25,1,1,state police
female,,9,39,0,0,state police
male,,13,81,1,0,local police
female,135,16,24,1,0,local police
male,145,17,19,0,0,local police
male,,15,26,1,0,local police
male,,15,33,1,0,local police
male,,14,17,0,0,local police
female,,14,55,0,0,local police
male,,15,47,1,0,local police
male,165,19,24,1,0,state police
male,,10,47,1,1,state police
male,,12,73,1,0,local police
male,,17,42,1,0,local police
male,175,20,33,1,0,local police
male,125,15,28,0,0,local police
female,,14,31,1,0,local police
male,120,17,24,1,0,local police
female,,13,37,0,0,local police
male,,14,18,0,0,local police
male,,17,39,1,0,local police
female,,5,27,0,0,state police
female,,11,25,1,0,local police
female,,10,36,1,0,local police
male,,13,32,0,0,local police
male,,14,50,1,0,local police
male,75,10,31,1,1,state police
male,,15,38,1,0,local police
female,,15,24,1,0,local police
male,75,17,20,1,0,local police
male,,9,38,0,0,state police
male,145,17,38,1,1,local police
female,,17,44,1,0,local police
male,,15,32,0,0,local police
male,125,15,31,1,0,local police
male,,10,39,1,0,local police
male,,10,20,1,0,local police
female,75,10,46,0,0,local police
male,,13,44,1,1,local police
male,125,15,45,1,1,local police
female,75,10,19,1,0,local police
female,75,5,20,1,0,state police
female,125,15,48,1,0,local police
male,,18,23,1,0,local police
female,135,16,24,1,0,state police
female,,13,39,1,0,local police
male,,20,37,1,0,state police
male,245,27,40,1,0,state police
female,75,17,21,1,1,local police
male,,12,22,1,0,local police
female,,15,45,0,0,local police
female,225,25,29,1,0,state police
male,185,21,25,1,0,state police
female,,15,54,1,0,local police
male,90,20,40,1,0,state police
male,,15,17,0,0,local police
female,265,29,22,1,0,state police
male,,12,28,1,0,local police
female,175,20,18,1,0,local police
male,125,17,35,1,1,state police
male,75,5,37,1,0,state police
male,235,26,23,1,0,state police
female,,13,77,0,0,local police
female,75,10,24,1,1,state police
female,,10,28,0,0,local police
male,75,10,25,1,1,state police
female,,12,21,1,0,local police
male,,13,48,0,0,local police
male,125,15,36,1,1,state police
female,,15,49,1,0,local police
female,,15,59,1,0,local police
female,,10,83,1,0,local police
male,,13,63,1,1,state police
male,,13,20,1,1,local police
male,,16,82,0,0,local police
male,,18,26,0,0,local police
